,ap,lat,seg
0,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-10_ap.png,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-10_lat.png,verse20/subjectwise/sub-verse569/derivatives/seg_roi/sub-verse569_vert-10-seg-vert_msk.nii.gz
1,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-11_ap.png,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-11_lat.png,verse20/subjectwise/sub-verse569/derivatives/seg_roi/sub-verse569_vert-11-seg-vert_msk.nii.gz
2,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-12_ap.png,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-12_lat.png,verse20/subjectwise/sub-verse569/derivatives/seg_roi/sub-verse569_vert-12-seg-vert_msk.nii.gz
3,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-13_ap.png,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-13_lat.png,verse20/subjectwise/sub-verse569/derivatives/seg_roi/sub-verse569_vert-13-seg-vert_msk.nii.gz
4,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-14_ap.png,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-14_lat.png,verse20/subjectwise/sub-verse569/derivatives/seg_roi/sub-verse569_vert-14-seg-vert_msk.nii.gz
5,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-15_ap.png,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-15_lat.png,verse20/subjectwise/sub-verse569/derivatives/seg_roi/sub-verse569_vert-15-seg-vert_msk.nii.gz
6,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-16_ap.png,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-16_lat.png,verse20/subjectwise/sub-verse569/derivatives/seg_roi/sub-verse569_vert-16-seg-vert_msk.nii.gz
7,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-17_ap.png,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-17_lat.png,verse20/subjectwise/sub-verse569/derivatives/seg_roi/sub-verse569_vert-17-seg-vert_msk.nii.gz
8,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-18_ap.png,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-18_lat.png,verse20/subjectwise/sub-verse569/derivatives/seg_roi/sub-verse569_vert-18-seg-vert_msk.nii.gz
9,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-19_ap.png,verse20/subjectwise/sub-verse569/derivatives/xray_from_ct/sub-verse569_vert-19_lat.png,verse20/subjectwise/sub-verse569/derivatives/seg_roi/sub-verse569_vert-19-seg-vert_msk.nii.gz
